Sample_Name,OTU,values
Acizzia_solanicola,SV405_Anoxybacillus,0.9033345864797212
Ctenarytaina_fuchsia_A,SV405_Anoxybacillus,0.8288756465610394
Ctenarytaina_fuchsia_B,SV405_Anoxybacillus,0.8318962567720743
Trioza_adventicia,SV406_f__Bacillaceae,0.91680019893497
Acizzia_albizziae,SV407_Listeria,0.90404091768596
Acizzia_jucunda,SV408_Bacillus,0.9107372965800268
Acizzia_albizziae,SV408_Bacillus,0.9040099131258565
Acizzia_solanicola,SV408_Bacillus,0.903499223305499
Glycaspis_granulata,SV408_Bacillus,0.7028721535595269
Ctenarytaina_SHORT,SV408_Bacillus,0.8361302165108035
Ctenarytaina_SHORT,SV409_Lysinibacillus,0.8362133996339925
Acizzia_dodonaeae,SV410_Staphylococcus,0.9050587954180701
Acizzia_jucunda,SV411_Staphylococcus,0.908782113926249
Acizzia_dodonaeae,SV411_Staphylococcus,0.90499751158486
Acizzia_albizziae,SV411_Staphylococcus,0.9024299297344979
Acizzia_solanicola,SV411_Staphylococcus,0.9016278010740945
Casuarinicola_australis,SV411_Staphylococcus,0.8858672176683416
Trioza_bifida,SV411_Staphylococcus,0.977886956111028
Trioza_discariae,SV411_Staphylococcus,0.9743853263342461
Ctenarytaina_pollicaris,SV411_Staphylococcus,0.8374774707228667
Ctenarytaina_fuchsia_A,SV411_Staphylococcus,0.8295671592679617
Ctenarytaina_eucalypti,SV411_Staphylococcus,0.7766908933641002
Ctenarytaina_longicauda,SV411_Staphylococcus,0.772514508091044
Anomalopsylla_POLLEN_ISLAND,SV411_Staphylococcus,0.5928905821525936
Anomalopsylla_insignita,SV411_Staphylococcus,0.5892232550775389
Acizzia_solanicola,SV412_Staphylococcus,0.9016325005674497
Trioza_curta,SV412_Staphylococcus,0.917304284985371
Trioza_OMAHUTA,SV412_Staphylococcus,0.981641020848997
Trioza_sp_D,SV412_Staphylococcus,0.975601799948158
Ctenarytaina_fuchsia_A,SV412_Staphylococcus,0.8295890460945287
Ctenarytaina_eucalypti,SV412_Staphylococcus,0.776704687016796
Ctenarytaina_thysanura,SV412_Staphylococcus,0.7729319522141931
Acizzia_albizziae,SV413_Staphylococcus,0.9023947313226146
Acizzia_jucunda,SV414_Staphylococcus,0.9087622658372839
Psylla_frodobagginsi,SV414_Staphylococcus,0.8644662241563162
Trioza_OMAHUTA,SV414_Staphylococcus,0.9816836552828919
Trioza_compressa,SV414_Staphylococcus,0.9807475896645287
Trioza_obscura,SV414_Staphylococcus,0.9701795765248166
Trioza_vitreoradiata,SV414_Staphylococcus,0.9752543454536041
Trioza_sp_D,SV414_Staphylococcus,0.975652811468576
Psyllopsis_fraxinicola,SV414_Staphylococcus,0.8326740615874517
Ctenarytaina_SHORT,SV414_Staphylococcus,0.837441069233464
Ctenarytaina_pollicaris,SV414_Staphylococcus,0.8375069807174804
Ctenarytaina_fuchsia_B,SV414_Staphylococcus,0.832588821113492
Ctenarytaina_eucalypti,SV414_Staphylococcus,0.7767177932207582
Ctenarytaina_longicauda,SV414_Staphylococcus,0.7725359118005811
Anomalopsylla_insignita,SV414_Staphylococcus,0.5892303260058648
Ctenarytaina_pollicaris,SV415_Staphylococcus,0.8375901367446903
Acizzia_hakeae,SV416_Staphylococcus,0.9059056509427257
Acizzia_jucunda,SV416_Staphylococcus,0.9087647269921568
Acizzia_uncatoides,SV416_Staphylococcus,0.9119978851468097
Acizzia_dodonaeae,SV416_Staphylococcus,0.9049667767108879
Acizzia_albizziae,SV416_Staphylococcus,0.9025303723802772
Acizzia_solanicola,SV416_Staphylococcus,0.9016935495489098
Psylla_apicalis,SV416_Staphylococcus,0.8646803281523036
Psylla_carmichaeliae_A,SV416_Staphylococcus,0.8654840956402596
Trioza_curta,SV416_Staphylococcus,0.9173167012906585
Trioza_BRENDA_MAY,SV416_Staphylococcus,0.9828965761878014
Trioza_subacuta,SV416_Staphylococcus,0.9831496793425102
Trioza_subvexa,SV416_Staphylococcus,0.9831620444459456
Trioza_OMAHUTA,SV416_Staphylococcus,0.9817082679740469
Trioza_compressa,SV416_Staphylococcus,0.9807546131202964
Trioza_bifida,SV416_Staphylococcus,0.9779222342787754
Trioza_obscura,SV416_Staphylococcus,0.9701468522618966
Trioza_FORTROSE,SV416_Staphylococcus,0.9770399496956276
Trioza_discariae,SV416_Staphylococcus,0.9744088877124474
Trioza_sp_D,SV416_Staphylococcus,0.9755954877607274
Trioza_fasciata,SV416_Staphylococcus,0.973699966514853
Trioza_irregularis,SV416_Staphylococcus,0.9717352974839102
Trioza_MASSEY,SV416_Staphylococcus,0.9565226286328425
Trioza_PRICES_VALLEY,SV416_Staphylococcus,0.9575014557778395
Psyllopsis_fraxinicola,SV416_Staphylococcus,0.8327039783299947
Ctenarytaina_SHORT,SV416_Staphylococcus,0.8373881287265488
Ctenarytaina_pollicaris,SV416_Staphylococcus,0.8374507094601857
Ctenarytaina_clavata_sp_A,SV416_Staphylococcus,0.8373898821647918
Ctenarytaina_clavata_sp_B,SV416_Staphylococcus,0.8369577707897112
Ctenarytaina_fuchsia_A,SV416_Staphylococcus,0.8296033759261161
Ctenarytaina_fuchsia_B,SV416_Staphylococcus,0.832577865115887
Ctenarytaina_eucalypti,SV416_Staphylococcus,0.7767342448404528
Ctenarytaina_spatulata,SV416_Staphylococcus,0.7768741485931288
Ctenarytaina_thysanura,SV416_Staphylococcus,0.7730254136308005
Ctenarytaina_longicauda,SV416_Staphylococcus,0.7726137163209075
Anomalopsylla_POLLEN_ISLAND,SV416_Staphylococcus,0.5929303955365144
Anomalopsylla_insignita,SV416_Staphylococcus,0.5891906237540417
Ctenarytaina_longicauda,SV417_Staphylococcus,0.7727708139536901
Ctenarytaina_SHORT,SV418_Staphylococcus,0.8374262440700615
Ctenarytaina_clavata_sp_A,SV418_Staphylococcus,0.8374277646944254
Acizzia_jucunda,SV419_Staphylococcus,0.9089390732793442
Acizzia_dodonaeae,SV419_Staphylococcus,0.905150226862115
Acizzia_albizziae,SV419_Staphylococcus,0.9024307364392873
Psylla_carmichaeliae_A,SV419_Staphylococcus,0.865608638495847
Trioza_bifida,SV419_Staphylococcus,0.9780109927395025
Trioza_decurvata,SV419_Staphylococcus,0.9755360002199357
Trioza_obscura,SV419_Staphylococcus,0.9701939716429964
Triozid_sp,SV419_Staphylococcus,0.9099033016920516
Psyllopsis_fraxinicola,SV419_Staphylococcus,0.8324734967628327
Ctenarytaina_SHORT,SV419_Staphylococcus,0.8374111010915632
Ctenarytaina_pollicaris,SV419_Staphylococcus,0.8374771566623629
Ctenarytaina_fuchsia_A,SV419_Staphylococcus,0.8295579903701649
Ctenarytaina_eucalypti,SV419_Staphylococcus,0.7768410162123186
Trioza_discariae,SV420_Staphylococcus,0.9745016968064326
Psyllopsis_fraxinicola,SV420_Staphylococcus,0.8325235303100724
Ctenarytaina_SHORT,SV420_Staphylococcus,0.8374534755974589
Ctenarytaina_clavata_sp_A,SV420_Staphylococcus,0.837453260695017
Ctenarytaina_eucalypti,SV420_Staphylococcus,0.7768569740971127
Ctenarytaina_longicauda,SV420_Staphylococcus,0.7726075427169969
Acizzia_jucunda,SV421_Staphylococcus,0.9089127394918696
Acizzia_solanicola,SV421_Staphylococcus,0.9016852083582577
Casuarinicola_australis,SV421_Staphylococcus,0.885807471566555
Trioza_decurvata,SV421_Staphylococcus,0.975537730919629
Ctenarytaina_SHORT,SV421_Staphylococcus,0.8374068045535232
Ctenarytaina_pollicaris,SV421_Staphylococcus,0.8374760275500495
Ctenarytaina_eucalypti,SV421_Staphylococcus,0.7768410455813853
Acizzia_solanicola,SV422_Staphylococcus,0.9017195384138127
Acizzia_dodonaeae,SV423_Gemella,0.905871206305979
Acizzia_acaciaebaileyanae,SV423_Gemella,0.9042712556535045
Trioza_subvexa,SV423_Gemella,0.9835422655788478
Trioza_obscura,SV423_Gemella,0.9702689879613686
Trioza_sp_D,SV423_Gemella,0.9756701686526262
Trioza_MASSEY,SV423_Gemella,0.9568553220854324
Ctenarytaina_fuchsia_B,SV423_Gemella,0.8322638376637719
Ctenarytaina_eucalypti,SV423_Gemella,0.7770323853702986
Anomalopsylla_insignita,SV423_Gemella,0.5900952759928464
Trioza_PRICES_VALLEY,SV424_Gemella,0.9577851174392121
Psyllopsis_fraxinicola,SV424_Gemella,0.8337547365266819
Ctenarytaina_SHORT,SV424_Gemella,0.8367605542521818
Acizzia_albizziae,SV425_Veillonella,0.9032216410397833
Psylla_carmichaeliae_A,SV425_Veillonella,0.8790910887276275
Trioza_emarginata,SV425_Veillonella,0.9745489428676376
Psyllopsis_fraxinicola,SV425_Veillonella,0.8359268103582858
Ctenarytaina_SHORT,SV425_Veillonella,0.8074086406066968
Ctenarytaina_eucalypti,SV425_Veillonella,0.809385873822747
Psylla_carmichaeliae_A,SV426_Veillonella,0.8790659697053458
Ctenarytaina_SHORT,SV426_Veillonella,0.8074620002241916
Acizzia_jucunda,SV427_Veillonella,0.9004166245856909
Ctenarytaina_eucalypti,SV427_Veillonella,0.8061940679198802
Trioza_obscura,SV428_Abditibacterium,0.9776643108353161
Trioza_vitreoradiata,SV428_Abditibacterium,0.9843419825038222
Anomalopsylla_insignita,SV428_Abditibacterium,0.593250207714529
Trioza_subvexa,SV429_Abditibacterium,0.9844661971451761
Psyllopsis_fraxinicola,SV429_Abditibacterium,0.859132113388353
Anomalopsylla_POLLEN_ISLAND,SV429_Abditibacterium,0.5925518984673541
Anomalopsylla_insignita,SV429_Abditibacterium,0.5935862769937864
Acizzia_hakeae,SV430_o__Solirubrobacterales,0.9016655254139941
Acizzia_jucunda,SV430_o__Solirubrobacterales,0.8999493689706444
Acizzia_errabunda,SV430_o__Solirubrobacterales,0.9016249455005214
Acizzia_uncatoides,SV430_o__Solirubrobacterales,0.8930067890910713
Acizzia_dodonaeae,SV430_o__Solirubrobacterales,0.8974057957784123
Acizzia_acaciae,SV430_o__Solirubrobacterales,0.9013279412817096
Acizzia_albizziae,SV430_o__Solirubrobacterales,0.8918030546106279
Acizzia_solanicola,SV430_o__Solirubrobacterales,0.8934072057326347
Baeopelma_foersteri,SV430_o__Solirubrobacterales,0.8513738024418982
Casuarinicola_australis,SV430_o__Solirubrobacterales,0.907301690471714
Trioza_BRENDA_MAY,SV430_o__Solirubrobacterales,0.9709201531494512
Trioza_doryphora,SV430_o__Solirubrobacterales,0.9708877015111045
Trioza_subvexa,SV430_o__Solirubrobacterales,0.9710608788719581
Trioza_bifida,SV430_o__Solirubrobacterales,0.9710663862750961
Trioza_acuta,SV430_o__Solirubrobacterales,0.9701886241413402
Trioza_decurvata,SV430_o__Solirubrobacterales,0.9696945496674486
Trioza_colorata,SV430_o__Solirubrobacterales,0.9712212893707263
Trioza_discariae,SV430_o__Solirubrobacterales,0.9678684141361992
Trioza_vitreoradiata,SV430_o__Solirubrobacterales,0.9698673332032244
Trioza_fasciata,SV430_o__Solirubrobacterales,0.9675299075867155
Trioza_irregularis,SV430_o__Solirubrobacterales,0.9645034782591116
Trioza_sp_C,SV430_o__Solirubrobacterales,0.9644622467541765
Trioza_panacis,SV430_o__Solirubrobacterales,0.964059471390994
Trioza_PRICES_VALLEY,SV430_o__Solirubrobacterales,0.9588050186773381
Triozid_sp,SV430_o__Solirubrobacterales,0.9075603492814222
Calophya_schini,SV430_o__Solirubrobacterales,0.848917442755919
Psyllopsis_fraxinicola,SV430_o__Solirubrobacterales,0.8456896407238864
Mycopsylla_fici,SV430_o__Solirubrobacterales,0.7485783182312842
Blastopsylla_occidentalis,SV430_o__Solirubrobacterales,0.710192611629867
Ctenarytaina_SHORT,SV430_o__Solirubrobacterales,0.8342633819229064
Ctenarytaina_pollicaris,SV430_o__Solirubrobacterales,0.834617480159431
Ctenarytaina_sp_B,SV430_o__Solirubrobacterales,0.8341821633032813
Ctenarytaina_clavata_sp_A,SV430_o__Solirubrobacterales,0.8308496986215116
Ctenarytaina_sp_A,SV430_o__Solirubrobacterales,0.8251527971330257
Ctenarytaina_fuchsia_A,SV430_o__Solirubrobacterales,0.8249594055347057
Ctenarytaina_fuchsia_B,SV430_o__Solirubrobacterales,0.8232389959359989
Ctenarytaina_eucalypti,SV430_o__Solirubrobacterales,0.8003953811668557
Ctenarytaina_spatulata,SV430_o__Solirubrobacterales,0.7960174157178321
Ctenarytaina_longicauda,SV430_o__Solirubrobacterales,0.799633022700748
Ctenarytaina_insularis,SV430_o__Solirubrobacterales,0.7969845915580696
Anomalopsylla_POLLEN_ISLAND,SV430_o__Solirubrobacterales,0.5812500659929559
Acizzia_hakeae,SV431_f__Sporichthyaceae,0.9128620480894684
Acizzia_jucunda,SV431_f__Sporichthyaceae,0.911955992603072
Acizzia_errabunda,SV431_f__Sporichthyaceae,0.9129381708021982
Acizzia_uncatoides,SV431_f__Sporichthyaceae,0.9070060669257892
Acizzia_dodonaeae,SV431_f__Sporichthyaceae,0.9068783214523878
Acizzia_acaciae,SV431_f__Sporichthyaceae,0.9103575695254639
Acizzia_albizziae,SV431_f__Sporichthyaceae,0.9039470161710781
Acizzia_solanicola,SV431_f__Sporichthyaceae,0.9040255200366718
Arytainilla_spartiophila,SV431_f__Sporichthyaceae,0.8604795535544234
Psylla_apicalis,SV431_f__Sporichthyaceae,0.8725863193190426
Psylla_carmichaeliae_A,SV431_f__Sporichthyaceae,0.8719537167653896
Psylla_carmichaeliae_E,SV431_f__Sporichthyaceae,0.8730581898302169
Casuarinicola_australis,SV431_f__Sporichthyaceae,0.9147594657525651
Trioza_curta,SV431_f__Sporichthyaceae,0.9089393027151307
Trioza_BRENDA_MAY,SV431_f__Sporichthyaceae,0.9825953331394864
Trioza_doryphora,SV431_f__Sporichthyaceae,0.9826346091976161
Trioza_subvexa,SV431_f__Sporichthyaceae,0.9825330396979872
Trioza_OMAHUTA,SV431_f__Sporichthyaceae,0.9821890203390479
Trioza_sp_B,SV431_f__Sporichthyaceae,0.9817749171391118
Trioza_bifida,SV431_f__Sporichthyaceae,0.9817937054325845
Trioza_decurvata,SV431_f__Sporichthyaceae,0.981341763973554
Trioza_colorata,SV431_f__Sporichthyaceae,0.9804688589930541
Trioza_obscura,SV431_f__Sporichthyaceae,0.9748601083633086
Trioza_discariae,SV431_f__Sporichthyaceae,0.980176521779709
Trioza_hebicola,SV431_f__Sporichthyaceae,0.9814646566094928
Trioza_sp_A,SV431_f__Sporichthyaceae,0.9821012052175546
Trioza_vitreoradiata,SV431_f__Sporichthyaceae,0.9821635655021461
Trioza_sp_D,SV431_f__Sporichthyaceae,0.9816181551799966
Trioza_fasciata,SV431_f__Sporichthyaceae,0.9803018790260675
Trioza_irregularis,SV431_f__Sporichthyaceae,0.9781793903425775
Trioza_sp_C,SV431_f__Sporichthyaceae,0.9781268919796585
Trioza_panacis,SV431_f__Sporichthyaceae,0.9777285450889549
Trioza_MASSEY,SV431_f__Sporichthyaceae,0.9657529387087196
Trioza_PRICES_VALLEY,SV431_f__Sporichthyaceae,0.9688240499880911
Calophya_schini,SV431_f__Sporichthyaceae,0.8594462823870495
Psyllopsis_fraxini,SV431_f__Sporichthyaceae,0.8586069672371969
Psyllopsis_fraxinicola,SV431_f__Sporichthyaceae,0.8576453492295364
Mycopsylla_fici,SV431_f__Sporichthyaceae,0.765334730939643
Blastopsylla_occidentalis,SV431_f__Sporichthyaceae,0.7306845435642348
Eucalyptolyma_maideni,SV431_f__Sporichthyaceae,0.7215136657601326
Ctenarytaina_SHORT,SV431_f__Sporichthyaceae,0.8484800986673141
Ctenarytaina_pollicaris,SV431_f__Sporichthyaceae,0.8485745945311227
Ctenarytaina_sp_B,SV431_f__Sporichthyaceae,0.8478318087079234
Ctenarytaina_clavata_sp_A,SV431_f__Sporichthyaceae,0.8454125120120862
Ctenarytaina_sp_A,SV431_f__Sporichthyaceae,0.8403618299322836
Ctenarytaina_fuchsia_A,SV431_f__Sporichthyaceae,0.836634534946807
Ctenarytaina_fuchsia_B,SV431_f__Sporichthyaceae,0.8345628694715272
Ctenarytaina_eucalypti,SV431_f__Sporichthyaceae,0.8089967609393766
Ctenarytaina_spatulata,SV431_f__Sporichthyaceae,0.8079896051985251
Ctenarytaina_longicauda,SV431_f__Sporichthyaceae,0.812804331832728
Ctenarytaina_insularis,SV431_f__Sporichthyaceae,0.8104412153451772
Anomalopsylla_POLLEN_ISLAND,SV431_f__Sporichthyaceae,0.5983815498903696
Anomalopsylla_insignita,SV431_f__Sporichthyaceae,0.5962999162406366
Trioza_curta,SV432_f__Sporichthyaceae,0.9089710183879881
Trioza_OMAHUTA,SV432_f__Sporichthyaceae,0.9821979674250347
Trioza_compressa,SV432_f__Sporichthyaceae,0.9835403070637502
Trioza_dacrydii,SV432_f__Sporichthyaceae,0.9798940612614491
Trioza_obscura,SV432_f__Sporichthyaceae,0.9748899964443519
Trioza_FORTROSE,SV432_f__Sporichthyaceae,0.9810736582131454
Trioza_irregularis,SV432_f__Sporichthyaceae,0.9782173967892175
Ctenarytaina_fuchsia_A,SV432_f__Sporichthyaceae,0.8366472734688664
Acizzia_hakeae,SV434_Cutibacterium,0.9135036383552919
Acizzia_jucunda,SV434_Cutibacterium,0.9122489979472069
Acizzia_uncatoides,SV434_Cutibacterium,0.9073350027485956
Acizzia_dodonaeae,SV434_Cutibacterium,0.9053762701483388
Acizzia_acaciae,SV434_Cutibacterium,0.9100124939967713
Acizzia_albizziae,SV434_Cutibacterium,0.9037515087832673
Acizzia_solanicola,SV434_Cutibacterium,0.9037200387488861
Psylla_frodobagginsi,SV434_Cutibacterium,0.8724909247158873
Psylla_apicalis,SV434_Cutibacterium,0.8719886501937795
Psylla_carmichaeliae_C,SV434_Cutibacterium,0.8714351293647634
Trioza_curta,SV434_Cutibacterium,0.908766427732051
Trioza_BRENDA_MAY,SV434_Cutibacterium,0.9834576058676464
Trioza_subvexa,SV434_Cutibacterium,0.9834179987002367
Trioza_OMAHUTA,SV434_Cutibacterium,0.9829813111835111
Trioza_sp_B,SV434_Cutibacterium,0.9824874503264106
Trioza_compressa,SV434_Cutibacterium,0.9844711312651698
Trioza_bifida,SV434_Cutibacterium,0.982628528970763
Trioza_acuta,SV434_Cutibacterium,0.9823721533509598
Trioza_obscura,SV434_Cutibacterium,0.9751156271299108
Trioza_FORTROSE,SV434_Cutibacterium,0.9819494436065959
Trioza_discariae,SV434_Cutibacterium,0.9817479098815364
Trioza_sp_A,SV434_Cutibacterium,0.9836208455789444
Trioza_sp_D,SV434_Cutibacterium,0.9830653543832237
Trioza_irregularis,SV434_Cutibacterium,0.979061040222734
Trioza_panacis,SV434_Cutibacterium,0.9785286139275956
Trioza_PRICES_VALLEY,SV434_Cutibacterium,0.9690475858712103
Psyllopsis_fraxinicola,SV434_Cutibacterium,0.8575849080127244
Ctenarytaina_SHORT,SV434_Cutibacterium,0.8479790137546728
Ctenarytaina_pollicaris,SV434_Cutibacterium,0.848175750037848
Ctenarytaina_clavata_sp_A,SV434_Cutibacterium,0.8453823889790518
Ctenarytaina_fuchsia_A,SV434_Cutibacterium,0.836472735929889
Ctenarytaina_fuchsia_B,SV434_Cutibacterium,0.8345470149368425
Ctenarytaina_eucalypti,SV434_Cutibacterium,0.8087864650505086
Ctenarytaina_thysanura,SV434_Cutibacterium,0.8063935375115397
Anomalopsylla_POLLEN_ISLAND,SV434_Cutibacterium,0.597725042726637
Anomalopsylla_insignita,SV434_Cutibacterium,0.5958546846267516
Trioza_curta,SV435_f__Propionibacteriaceae,0.9092535683177132
Trioza_BRENDA_MAY,SV435_f__Propionibacteriaceae,0.9835119695177162
Trioza_subvexa,SV435_f__Propionibacteriaceae,0.9835092435495704
Trioza_OMAHUTA,SV435_f__Propionibacteriaceae,0.9831911671607433
Trioza_compressa,SV435_f__Propionibacteriaceae,0.9845193568903561
Trioza_gourlayi,SV435_f__Propionibacteriaceae,0.982198380208314
Trioza_obscura,SV435_f__Propionibacteriaceae,0.9753006731742604
Trioza_sp_A,SV435_f__Propionibacteriaceae,0.9836842670372409
Trioza_sp_D,SV435_f__Propionibacteriaceae,0.9831244733166001
Ctenarytaina_fuchsia_A,SV435_f__Propionibacteriaceae,0.8367068265523079
Anomalopsylla_insignita,SV435_f__Propionibacteriaceae,0.5953152997795931
Ctenarytaina_SHORT,SV436_f__Microbacteriaceae,0.8495416671486323
Anomalopsylla_insignita,SV436_f__Microbacteriaceae,0.5976323641119664
Acizzia_jucunda,SV437_f__Microbacteriaceae,0.9132827283534724
Acizzia_dodonaeae,SV437_f__Microbacteriaceae,0.905678391905156
Acizzia_acaciae,SV437_f__Microbacteriaceae,0.9113524230508772
Acizzia_acaciaebaileyanae,SV437_f__Microbacteriaceae,0.9086090162741178
Acizzia_albizziae,SV437_f__Microbacteriaceae,0.9046690687330187
Psylla_frodobagginsi,SV437_f__Microbacteriaceae,0.8720477143989234
Psylla_carmichaeliae_C,SV437_f__Microbacteriaceae,0.8707363592255821
Psylla_carmichaeliae_E,SV437_f__Microbacteriaceae,0.8720912961056425
Casuarinicola_australis,SV437_f__Microbacteriaceae,0.9133966045157448
Trioza_doryphora,SV437_f__Microbacteriaceae,0.9833379871725221
Trioza_fasciata,SV437_f__Microbacteriaceae,0.9810172697710238
Trioza_irregularis,SV437_f__Microbacteriaceae,0.9789261002836546
Trioza_PRICES_VALLEY,SV437_f__Microbacteriaceae,0.9684154986314781
Mycopsylla_fici,SV437_f__Microbacteriaceae,0.7666234150918881
Ctenarytaina_SHORT,SV437_f__Microbacteriaceae,0.8493906011413043
Ctenarytaina_pollicaris,SV437_f__Microbacteriaceae,0.8494742021211794
Ctenarytaina_clavata_sp_A,SV437_f__Microbacteriaceae,0.8468321803057245
Ctenarytaina_fuchsia_A,SV437_f__Microbacteriaceae,0.8377201936395916
Ctenarytaina_eucalypti,SV437_f__Microbacteriaceae,0.8086378650104905
Anomalopsylla_POLLEN_ISLAND,SV437_f__Microbacteriaceae,0.599058894175951
Acizzia_solanicola,SV438_f__Microbacteriaceae,0.9050702294930129
Trioza_fasciata,SV438_f__Microbacteriaceae,0.9809471549978847
Glycaspis_granulata,SV438_f__Microbacteriaceae,0.7279178434353847
Ctenarytaina_pollicaris,SV438_f__Microbacteriaceae,0.8492245957844768
Ctenarytaina_longicauda,SV438_f__Microbacteriaceae,0.812107296518531
Trioza_subvexa,SV439_Rothia,0.9833672836857323
Trioza_OMAHUTA,SV439_Rothia,0.9831692734839048
Trioza_sp_D,SV439_Rothia,0.9836509473576605
Ctenarytaina_fuchsia_A,SV439_Rothia,0.8380300592372457
Ctenarytaina_eucalypti,SV439_Rothia,0.8092238497620152
Anomalopsylla_insignita,SV439_Rothia,0.5981274726426442
Acizzia_jucunda,SV440_f__Micrococcaceae,0.9127279871703894
Acizzia_uncatoides,SV440_f__Micrococcaceae,0.9082580120658635
Acizzia_acaciae,SV440_f__Micrococcaceae,0.910716733300084
Acizzia_albizziae,SV440_f__Micrococcaceae,0.9042353383068302
Trioza_BRENDA_MAY,SV440_f__Micrococcaceae,0.9837572042057283
Trioza_subvexa,SV440_f__Micrococcaceae,0.9838731215747945
Trioza_sp_D,SV440_f__Micrococcaceae,0.9838297011286611
Trioza_fasciata,SV440_f__Micrococcaceae,0.9813314581310681
Glycaspis_granulata,SV440_f__Micrococcaceae,0.7289660233336527
Ctenarytaina_pollicaris,SV440_f__Micrococcaceae,0.849743487257397
Ctenarytaina_clavata_sp_A,SV440_f__Micrococcaceae,0.8471163120796505
Ctenarytaina_fuchsia_A,SV440_f__Micrococcaceae,0.8379730388541432
Ctenarytaina_eucalypti,SV440_f__Micrococcaceae,0.8092926315909086
Acizzia_jucunda,SV441_f__Micrococcaceae,0.9127204800777923
Acizzia_dodonaeae,SV441_f__Micrococcaceae,0.905297440570524
Acizzia_solanicola,SV441_f__Micrococcaceae,0.9045083498006251
Trioza_subvexa,SV441_f__Micrococcaceae,0.9838761032443953
Trioza_discariae,SV441_f__Micrococcaceae,0.982161902178125
Trioza_MASSEY,SV441_f__Micrococcaceae,0.9658894018070374
Ctenarytaina_pollicaris,SV441_f__Micrococcaceae,0.8497489068032971
Ctenarytaina_clavata_sp_A,SV441_f__Micrococcaceae,0.8471242270546816
Ctenarytaina_fuchsia_A,SV441_f__Micrococcaceae,0.8379820348112935
Ctenarytaina_eucalypti,SV441_f__Micrococcaceae,0.8093000796581342
Ctenarytaina_spatulata,SV441_f__Micrococcaceae,0.809023874397444
Anomalopsylla_POLLEN_ISLAND,SV441_f__Micrococcaceae,0.5985108898593884
Acizzia_dodonaeae,SV442_Lawsonella,0.9064333597874894
Acizzia_acaciaebaileyanae,SV442_Lawsonella,0.909682637071279
Acizzia_albizziae,SV442_Lawsonella,0.9058764971739045
Trioza_sp_D,SV442_Lawsonella,0.9831428512743327
Ctenarytaina_pollicaris,SV442_Lawsonella,0.8488902180434627
Ctenarytaina_fuchsia_A,SV442_Lawsonella,0.8379239787060575
Ctenarytaina_eucalypti,SV442_Lawsonella,0.8075828330216648
Anomalopsylla_POLLEN_ISLAND,SV442_Lawsonella,0.5991686353802131
Anomalopsylla_insignita,SV442_Lawsonella,0.5974199906368606
Acizzia_jucunda,SV443_Lawsonella,0.9142634479086968
Acizzia_uncatoides,SV443_Lawsonella,0.9089890244276789
Acizzia_dodonaeae,SV443_Lawsonella,0.9063594421710142
Acizzia_acaciae,SV443_Lawsonella,0.9124218057055284
Acizzia_albizziae,SV443_Lawsonella,0.9058445016849801
Psylla_carmichaeliae_C,SV443_Lawsonella,0.8699457765766448
Psylla_carmichaeliae_E,SV443_Lawsonella,0.871631805721021
Casuarinicola_australis,SV443_Lawsonella,0.9137902215669048
Trioza_adventicia,SV443_Lawsonella,0.9079241354358314
Trioza_curta,SV443_Lawsonella,0.9098700177233345
Trioza_subvexa,SV443_Lawsonella,0.9834920840471908
Trioza_OMAHUTA,SV443_Lawsonella,0.9831112637015613
Trioza_bifida,SV443_Lawsonella,0.9823538657506758
Trioza_obscura,SV443_Lawsonella,0.9749134237858456
Trioza_discariae,SV443_Lawsonella,0.98149342318383
Trioza_sp_A,SV443_Lawsonella,0.9834569337811786
Trioza_vitreoradiata,SV443_Lawsonella,0.9835049815807468
Trioza_sp_D,SV443_Lawsonella,0.9831191577914635
Trioza_fasciata,SV443_Lawsonella,0.9807687449120873
Trioza_irregularis,SV443_Lawsonella,0.9784303410594157
Trioza_MASSEY,SV443_Lawsonella,0.9651132871144714
Trioza_PRICES_VALLEY,SV443_Lawsonella,0.9682863926925613
Calophya_schini,SV443_Lawsonella,0.8612890217568784
Psyllopsis_fraxini,SV443_Lawsonella,0.8588997652318555
Psyllopsis_fraxinicola,SV443_Lawsonella,0.8576289663360298
Glycaspis_granulata,SV443_Lawsonella,0.7266718655713649
Ctenarytaina_SHORT,SV443_Lawsonella,0.8489450605526119
Ctenarytaina_pollicaris,SV443_Lawsonella,0.8490098622382755
Ctenarytaina_clavata_sp_A,SV443_Lawsonella,0.8467056704764202
Ctenarytaina_fuchsia_A,SV443_Lawsonella,0.8379848939784929
Ctenarytaina_fuchsia_B,SV443_Lawsonella,0.8360313560274316
Ctenarytaina_eucalypti,SV443_Lawsonella,0.8076470666336013
Ctenarytaina_spatulata,SV443_Lawsonella,0.8066962865971142
Ctenarytaina_longicauda,SV443_Lawsonella,0.8115439280449595
Anomalopsylla_POLLEN_ISLAND,SV443_Lawsonella,0.5991537160122123
Anomalopsylla_insignita,SV443_Lawsonella,0.5974011416490544
Acizzia_jucunda,SV444_Corynebacterium,0.913628779213573
Acizzia_dodonaeae,SV444_Corynebacterium,0.9068635684445587
Acizzia_solanicola,SV444_Corynebacterium,0.9057742232642292
Trioza_BRENDA_MAY,SV444_Corynebacterium,0.983567817329975
Trioza_subvexa,SV444_Corynebacterium,0.9836210888045714
Trioza_OMAHUTA,SV444_Corynebacterium,0.9832623864117576
